Year,quarter,city1,city2,fare,carrier_lg,fare_lg,carrier_low,fare_low
2023,1,Boston,"Bozeman, Montana",350.98,B6,314.96,B6,314.96
2023,1,Boston,"Washington, DC (Metropolitan Area)",149.66,B6,138.14,B6,138.14
2023,1,Boston,Chicago,157.08,UA,164.7,WN,134.28
2023,1,Boston,"Charleston, South Carolina",186.97,B6,188.99,B6,188.99
2023,1,Boston,"Charlotte, North Carolina",204.32,AA,240.04,B6,162.63
2023,1,Boston,"Columbus, Ohio",239.88,DL,252.63,AA,229.94
2023,1,Boston,St. Louis,261.17,WN,242.23,WN,242.23
2023,1,Boston,"Myrtle Beach, South Carolina",171.41,NK,122.03,NK,122.03
2023,1,Boston,"Jacksonville, Florida",216.23,DL,229.03,WN,187.99
2023,1,Boston,Detroit,188.52,DL,208.61,B6,142.58
2023,1,Boston,Houston,268.29,UA,293.62,B6,210.98
2023,1,Boston,"Orlando, Florida",202.99,B6,228.98,NK,117.66
2023,1,Boston,Key West,321.13,B6,329.41,AA,286.23
2023,1,Boston,Minneapolis–Saint Paul,220.49,DL,230.83,B6,159.07
2023,1,Boston,New York City,161.91,DL,165.89,B6,156.68
2023,1,Boston,"Fort Myers, Florida",259.22,B6,295.82,NK,131.37
2023,1,Boston,Las Vegas,350.9,B6,331.7,AA,321.29
2023,1,Boston,Indianapolis,266.96,DL,277.52,AA,267.99
2023,1,Boston,San Francisco,326.07,UA,352.19,AS,237.14
2023,1,Boston,Miami,236.09,B6,239.43,NK,145.57
2023,1,Boston,Los Angeles,332.23,B6,334.87,UA,284.23
2023,1,Boston,Cincinnati,259.63,DL,268.07,AA,252.59
2023,1,Boston,"Tampa, Florida",234.41,B6,249.65,NK,138.56
2023,1,Boston,"Kansas City, Missouri",178.31,DL,200.66,B6,138.64
2023,1,Boston,San Antonio,234.96,B6,210.45,WN,186.55
2023,1,Boston,Milwaukee,161.64,B6,130.26,B6,130.26
2023,1,Boston,New Orleans,235.79,B6,221.75,B6,221.75
2023,1,Boston,San Diego,306.95,B6,327.96,AS,268.01
2023,1,Boston,"Norfolk, Virginia",202.18,AA,246.68,WN,162.42
2023,1,Boston,"West Palm Beach, Florida",252.79,B6,252.25,B6,252.25
2023,1,Boston,"Portland, Oregon",309.54,AS,293.19,AS,293.19
2023,1,Boston,Philadelphia,185.75,AA,209.2,B6,154.22
2023,1,Boston,"Raleigh/Durham, NC",168.56,DL,176.68,B6,158.49
2023,1,Boston,"Richmond, Virginia",175.76,B6,167.45,B6,167.45
2023,1,Boston,Salt Lake City,404.41,DL,447.71,B6,314.42
2023,1,Boston,"Savannah, Georgia",208.88,B6,200.64,B6,200.64
2023,1,Boston,"Sarasota/Bradenton, FL",246.67,B6,287.77,G4,138.79
2023,1,"Burlington, Vermont","Washington, DC (Metropolitan Area)",223.31,AA,241.11,UA,198.63
2023,1,"Burlington, Vermont",New York City,163.29,DL,164.17,B6,155.69
2023,1,"Buffalo, New York","Phoenix, Arizona",304.96,WN,306.04,WN,306.04
2023,1,"Buffalo, New York","Washington, DC (Metropolitan Area)",195.59,WN,178.67,WN,178.67
2023,1,"Buffalo, New York",Chicago,191.5,UA,194.02,WN,164.41
2023,1,"Buffalo, New York","Orlando, Florida",197.05,WN,217.94,F9,112.94
2023,1,"Buffalo, New York",New York City,148.47,B6,140.53,B6,140.53
2023,1,"Buffalo, New York","Fort Myers, Florida",252.29,WN,234.62,WN,234.62
2023,1,"Buffalo, New York",Las Vegas,275.55,WN,276.99,F9,135.22
2023,1,"Buffalo, New York",Miami,197.57,B6,211.06,F9,124.49
2023,1,"Buffalo, New York",Los Angeles,284.33,AA,270.45,WN,244.16
2023,1,"Buffalo, New York","Tampa, Florida",196.04,WN,232.04,F9,111.24
2023,1,"Bozeman, Montana",Denver,179.14,UA,194.8,WN,156.14
2023,1,"Bozeman, Montana","Phoenix, Arizona",193.4,G4,123.1,G4,123.1
2023,1,"Bozeman, Montana",Seattle,199.88,AS,195.94,AS,195.94
2023,1,"Bozeman, Montana",New York City,375.74,UA,405.72,B6,280.44
2023,1,"Bozeman, Montana",San Francisco,257.22,UA,284.02,WN,195.83
2023,1,"Bozeman, Montana",Los Angeles,271.11,UA,294.77,WN,188.75
2023,1,"Washington, DC (Metropolitan Area)","West Palm Beach, Florida",215.97,B6,167.23,B6,167.23
2023,1,"Columbia, South Carolina","Washington, DC (Metropolitan Area)",213,AA,211.88,UA,190.79
2023,1,Chicago,Dallas–Fort Worth metroplex,210.91,AA,275.06,WN,175.46
2023,1,Chicago,Pittsburgh,188.59,UA,200.75,WN,163.84
2023,1,Chicago,Denver,183.09,UA,194.77,WN,170.56
2023,1,Chicago,"Tucson, Arizona",307.08,AA,303.15,WN,270.43
2023,1,Chicago,"Phoenix, Arizona",257.83,WN,232.27,WN,232.27
2023,1,Chicago,"Hartford, Connecticut",222.09,UA,219.41,WN,188.85
2023,1,Chicago,Seattle,215.66,AS,209.63,AS,209.63
2023,1,Chicago,"El Paso, Texas",247.4,AA,266.1,WN,183.16
2023,1,Chicago,Cleveland,191.74,UA,197.91,WN,163.42
2023,1,Chicago,"Nashville, Tennessee",189.18,WN,168.9,WN,168.9
2023,1,Chicago,"Washington, DC (Metropolitan Area)",193.31,UA,206.65,WN,170.39
2023,1,Chicago,"Columbus, Ohio",191.75,UA,196.97,WN,167.99
2023,1,Chicago,St. Louis,212.37,WN,190.54,WN,190.54
2023,1,Chicago,"Jacksonville, Florida",262.71,UA,271.22,WN,225.91
2023,1,Chicago,Detroit,198.78,DL,199.21,DL,199.21
2023,1,Chicago,Houston,207.92,UA,247.58,WN,179.63
2023,1,Chicago,"Orlando, Florida",195.44,WN,202.23,F9,100.1
2023,1,Chicago,Minneapolis–Saint Paul,187.34,DL,200.76,WN,154.14
2023,1,Chicago,New York City,179.84,UA,193.02,WN,140.24
2023,1,Chicago,"Fort Myers, Florida",255.47,UA,305.51,WN,226.48
2023,1,Chicago,"Greenville/Spartanburg, SC",216.65,UA,212.36,UA,212.36
2023,1,Chicago,Las Vegas,225.16,WN,224.87,F9,108.95
2023,1,Chicago,San Francisco,304.63,UA,336.98,AS,234.65
2023,1,Chicago,Miami,233.16,UA,293.05,NK,131.56
2023,1,Chicago,Los Angeles,252.85,UA,270.14,NK,132.28
2023,1,Chicago,"Louisville, Kentucky",193.82,UA,203.76,WN,170.27
2023,1,Chicago,Cincinnati,187.22,UA,195.75,WN,157.23
2023,1,Chicago,"Sacramento, California",310.29,UA,340.21,WN,299.25
2023,1,Chicago,"Tampa, Florida",196.42,WN,186,WN,186
2023,1,Chicago,"Kansas City, Missouri",200.49,WN,182.96,WN,182.96
2023,1,Chicago,San Antonio,261.02,UA,287.31,WN,237.35
2023,1,Chicago,"Memphis, Tennessee",201.67,UA,209.12,WN,173.92
2023,1,Chicago,"Omaha, Nebraska",189.49,WN,172.24,WN,172.24
2023,1,Chicago,New Orleans,211.72,WN,203.62,NK,130.1
2023,1,Chicago,San Diego,290.03,UA,321.85,WN,250.34
2023,1,Chicago,"Norfolk, Virginia",201.66,UA,201.78,WN,177.54
2023,1,Chicago,"Pensacola, Florida",265.4,UA,287.85,WN,227.48
2023,1,Chicago,Oklahoma City,221.53,AA,239.7,WN,189.7
2023,1,Chicago,"West Palm Beach, Florida",326,AA,323.17,AA,323.17
2023,1,Chicago,"Portland, Oregon",285.7,UA,319.29,WN,259.07
2023,1,Chicago,Philadelphia,191.8,AA,212.53,WN,162.42
2023,1,Chicago,"Palm Springs, California",347.56,AA,335.24,AA,335.24
2023,1,Chicago,"Raleigh/Durham, NC",205.96,UA,210.53,WN,175.87
2023,1,Chicago,"Richmond, Virginia",214.09,UA,225.41,WN,168.38
2023,1,Chicago,Salt Lake City,334.53,DL,341.09,WN,275.92
2023,1,Chicago,"Savannah, Georgia",259.04,UA,276.8,WN,211.05
2023,1,Chicago,"Sarasota/Bradenton, FL",257.43,WN,218.95,WN,218.95
2023,1,Chicago,"Knoxville, Tennessee",239.69,UA,233.02,UA,233.02
2023,1,"Charleston, South Carolina",Dallas–Fort Worth metroplex,292.55,AA,305.81,WN,228.99
2023,1,"Charleston, South Carolina",Denver,271.43,UA,275.62,WN,244.41
2023,1,"Charleston, South Carolina",Seattle,276.69,AS,267.05,AA,244.16
2023,1,"Charleston, South Carolina","Nashville, Tennessee",192.68,WN,173.92,WN,173.92
2023,1,"Charleston, South Carolina","Washington, DC (Metropolitan Area)",200.18,AA,215.43,WN,171.85
2023,1,"Charleston, South Carolina",Chicago,230.99,UA,247.55,WN,184.86
2023,1,"Charleston, South Carolina",Houston,289.84,UA,300.9,WN,241.67
2023,1,"Charleston, South Carolina",New York City,169.76,UA,179.24,B6,151.27
2023,1,"Charleston, South Carolina",Miami,186.8,B6,143.66,B6,143.66
2023,1,"Charleston, South Carolina",Los Angeles,283.91,AA,287.61,B6,207.15
2023,1,"Charleston, South Carolina",Philadelphia,248.62,AA,257.07,F9,119.42
2023,1,"Cedar Rapids/Iowa City, IA","Phoenix, Arizona",194.44,G4,147.43,G4,147.43
2023,1,"Charlotte, North Carolina",Dallas–Fort Worth metroplex,286.88,AA,304.89,WN,208.14
2023,1,"Charlotte, North Carolina",Pittsburgh,270.5,AA,278.53,WN,177.93
2023,1,"Charlotte, North Carolina",Denver,212.14,AA,236.74,F9,101.52
2023,1,"Charlotte, North Carolina","Phoenix, Arizona",377.58,AA,406.44,F9,118.44
2023,1,"Charlotte, North Carolina","Hartford, Connecticut",289.11,AA,300.13,WN,200.37
2023,1,"Charlotte, North Carolina",Seattle,392.72,AA,434.98,UA,258.01
2023,1,"Charlotte, North Carolina",Cleveland,264.94,AA,271.92,WN,174.12
2023,1,"Charlotte, North Carolina","Nashville, Tennessee",191.48,AA,199.25,WN,153.44
2023,1,"Charlotte, North Carolina","Washington, DC (Metropolitan Area)",196.31,AA,209.42,WN,153.38
2023,1,"Charlotte, North Carolina",Chicago,221.94,AA,241.54,WN,172.91
2023,1,"Charlotte, North Carolina",St. Louis,211.94,AA,221.7,WN,175.36
2023,1,"Charlotte, North Carolina",Detroit,266.99,DL,276.34,AA,263.99
2023,1,"Charlotte, North Carolina",Houston,225.45,AA,223.99,AA,223.99
2023,1,"Charlotte, North Carolina","Orlando, Florida",198.34,AA,249.74,NK,89.06
2023,1,"Charlotte, North Carolina",Minneapolis–Saint Paul,306.12,DL,317.46,AA,306.58
2023,1,"Charlotte, North Carolina",New York City,181.4,AA,187.09,UA,169.55
2023,1,"Charlotte, North Carolina","Fort Myers, Florida",290.65,AA,290.09,AA,290.09
2023,1,"Charlotte, North Carolina",Las Vegas,316,AA,406.32,F9,126.77
2023,1,"Charlotte, North Carolina",Indianapolis,278.47,AA,285,WN,169.75
2023,1,"Charlotte, North Carolina",San Francisco,404.5,AA,451.91,UA,341.24
2023,1,"Charlotte, North Carolina",Miami,227.05,AA,279.12,NK,115.31
2023,1,"Charlotte, North Carolina",Los Angeles,396.58,AA,424.14,F9,117.19
2023,1,"Charlotte, North Carolina",Cincinnati,288.95,AA,290.85,UA,201.85
2023,1,"Charlotte, North Carolina","Tampa, Florida",219.59,AA,218.46,AA,218.46
2023,1,"Charlotte, North Carolina","Kansas City, Missouri",273.25,AA,277.21,WN,216.42
2023,1,"Charlotte, North Carolina",San Antonio,273.33,AA,276.67,WN,242.72
2023,1,"Charlotte, North Carolina","Memphis, Tennessee",254.33,AA,254.04,WN,201.87
2023,1,"Charlotte, North Carolina",New Orleans,276.86,AA,290.4,NK,105.16
2023,1,"Charlotte, North Carolina",San Diego,388.61,AA,430.25,F9,122.18
2023,1,"Charlotte, North Carolina","West Palm Beach, Florida",326.99,AA,329.9,DL,307.48
2023,1,"Charlotte, North Carolina",Philadelphia,217.55,AA,244.01,F9,90.2
2023,1,"Charlotte, North Carolina",Salt Lake City,387.95,DL,408.91,AA,392.44
2023,1,"Columbus, Ohio",Dallas–Fort Worth metroplex,257.24,AA,269.57,WN,221.39
2023,1,"Columbus, Ohio",Denver,251.58,UA,260.04,WN,234.36
2023,1,"Columbus, Ohio","Phoenix, Arizona",317.89,WN,300.59,WN,300.59
2023,1,"Columbus, Ohio",Seattle,227.01,AS,210.3,AS,210.3
2023,1,"Columbus, Ohio","Washington, DC (Metropolitan Area)",185.08,AA,188.2,WN,169.6
2023,1,"Columbus, Ohio",Houston,257.9,UA,280.45,WN,222.1
2023,1,"Columbus, Ohio","Orlando, Florida",191.06,WN,223.5,NK,114.62
2023,1,"Columbus, Ohio",Minneapolis–Saint Paul,302.03,DL,324.32,WN,206.35
2023,1,"Columbus, Ohio",New York City,219.03,UA,210.78,AA,202.39
2023,1,"Columbus, Ohio","Fort Myers, Florida",231.53,WN,219.7,WN,219.7
2023,1,"Columbus, Ohio",Las Vegas,261.27,WN,294.68,NK,132.51
2023,1,"Columbus, Ohio",San Francisco,304.98,UA,311.7,WN,260.85
2023,1,"Columbus, Ohio",Miami,215.73,WN,240.11,NK,131.81
2023,1,"Columbus, Ohio",Los Angeles,257.76,NK,126.57,NK,126.57
2023,1,"Columbus, Ohio","Tampa, Florida",211.37,WN,212.77,G4,118.97
2023,1,"Columbus, Ohio",Philadelphia,296.68,AA,302.3,WN,197.49
2023,1,"Columbus, Ohio","Sarasota/Bradenton, FL",201.58,WN,219.4,G4,124.99
2023,1,St. Louis,"Washington, DC (Metropolitan Area)",199.36,WN,185.03,WN,185.03
2023,1,St. Louis,"Tampa, Florida",205.82,WN,214.16,F9,88.11
2023,1,"Myrtle Beach, South Carolina","Washington, DC (Metropolitan Area)",181.32,WN,158.48,WN,158.48
2023,1,"Myrtle Beach, South Carolina",New York City,152.47,NK,113.15,NK,113.15
2023,1,"Jacksonville, Florida","Phoenix, Arizona",348.61,AA,362.67,WN,249.67
2023,1,"Jacksonville, Florida","Nashville, Tennessee",186.28,WN,177.37,WN,177.37
2023,1,"Jacksonville, Florida","Washington, DC (Metropolitan Area)",210.83,AA,217.98,WN,198.85
2023,1,"Jacksonville, Florida",Minneapolis–Saint Paul,323.17,DL,359.84,UA,259.8
2023,1,"Jacksonville, Florida",New York City,170.67,B6,146.5,B6,146.5
2023,1,"Jacksonville, Florida",Las Vegas,328.81,AA,345.5,MX,135.74
2023,1,"Jacksonville, Florida",San Francisco,356.03,DL,366.51,AA,353.8
2023,1,"Jacksonville, Florida",Miami,197,AA,279.56,3M,97.66
2023,1,"Jacksonville, Florida",Los Angeles,333.49,AA,312.27,AA,312.27
2023,1,"Jacksonville, Florida",Philadelphia,214.11,AA,274.25,F9,99.94
2023,1,"Dayton, Ohio","Washington, DC (Metropolitan Area)",258.47,AA,255.39,AA,255.39
2023,1,Detroit,"Phoenix, Arizona",273.76,DL,380.93,NK,123.33
2023,1,Detroit,Seattle,303.93,DL,335.72,AS,249.79
2023,1,Detroit,"Nashville, Tennessee",222.41,DL,241.02,WN,165.14
2023,1,Detroit,"Washington, DC (Metropolitan Area)",186.43,DL,194.26,WN,145.79
2023,1,Detroit,St. Louis,201.04,DL,215.93,WN,164.32
2023,1,Detroit,"Myrtle Beach, South Carolina",135.85,DL,161.26,NK,97.96
2023,1,Detroit,"Jacksonville, Florida",308.8,DL,327.37,B6,216.55
2023,1,Detroit,Houston,209.86,DL,239.19,NK,120.54
2023,1,Detroit,"Orlando, Florida",224.12,DL,296.26,NK,129.37
2023,1,Detroit,Minneapolis–Saint Paul,230.66,DL,268.25,NK,96.54
2023,1,Detroit,New York City,179.36,DL,211.95,NK,91
2023,1,Detroit,"Fort Myers, Florida",245.82,DL,318.89,NK,132.46
2023,1,Detroit,Las Vegas,271.71,DL,388.65,F9,122.79
2023,1,Detroit,San Francisco,406.54,DL,442.85,F9,124.86
2023,1,Detroit,Miami,259.51,DL,330.91,NK,147.88
2023,1,Detroit,Los Angeles,337.37,DL,447.77,NK,149.97
2023,1,Detroit,"Tampa, Florida",211.88,DL,276.22,NK,119.55
2023,1,Detroit,"Kansas City, Missouri",303.49,DL,315.24,WN,229.36
2023,1,Detroit,San Antonio,330.18,DL,340.64,NK,192.19
2023,1,Detroit,New Orleans,221.58,DL,258.69,NK,124.52
2023,1,Detroit,San Diego,372.01,DL,434.2,NK,144.05
2023,1,Detroit,"West Palm Beach, Florida",371.93,DL,383.73,WN,210.76
2023,1,Detroit,Philadelphia,200.49,DL,230.97,NK,95.58
2023,1,Detroit,"Raleigh/Durham, NC",271.6,DL,276.76,WN,218.15
2023,1,Detroit,Salt Lake City,399.48,DL,424.89,F9,116.2
2023,1,Detroit,"Sarasota/Bradenton, FL",306.96,DL,320.65,WN,197.91
2023,1,"Des Moines, Iowa","Phoenix, Arizona",227.45,AA,268.16,G4,149.02
2023,1,"Des Moines, Iowa","Washington, DC (Metropolitan Area)",275.29,AA,274.67,WN,240.3
2023,1,"Des Moines, Iowa","Orlando, Florida",241.4,F9,113.82,F9,113.82
2023,1,"Des Moines, Iowa",Las Vegas,186.9,G4,132.01,G4,132.01
2023,1,"Des Moines, Iowa",Miami,255.95,G4,130.28,G4,130.28
2023,1,"Des Moines, Iowa",Los Angeles,263.67,AA,347.72,G4,107.04
2023,1,"Des Moines, Iowa","Tampa, Florida",210.72,G4,155.71,G4,155.71
2023,1,Houston,Pittsburgh,255.85,UA,270.97,WN,199.08
2023,1,Houston,"Tucson, Arizona",249.55,UA,255.47,WN,216.45
2023,1,Houston,"Phoenix, Arizona",242.29,UA,268.1,AA,230.38
2023,1,Houston,Seattle,295.29,UA,330.95,AS,283.63
2023,1,Houston,"Nashville, Tennessee",221.22,WN,204.7,WN,204.7
2023,1,Houston,"Washington, DC (Metropolitan Area)",257.52,UA,307.06,NK,120.45
2023,1,Houston,St. Louis,234.81,WN,215.37,WN,215.37
2023,1,Houston,"Jacksonville, Florida",283.6,UA,296.08,WN,235.71
2023,1,Houston,"Orlando, Florida",205.73,UA,256.04,NK,124.91
2023,1,Houston,Minneapolis–Saint Paul,245.75,DL,257.41,WN,180.44
2023,1,Houston,New York City,203.33,UA,236.18,WN,148.21
2023,1,Houston,Las Vegas,217.16,UA,316.95,F9,96.8
2023,1,Houston,Indianapolis,264.92,UA,279.94,WN,230.98
2023,1,Houston,San Francisco,305.03,UA,336.14,WN,251.84
2023,1,Houston,Miami,225.15,UA,283.11,NK,134.24
2023,1,Houston,Los Angeles,226.18,UA,257.11,NK,132.7
2023,1,Houston,"Lubbock, Texas",196.19,WN,177.07,WN,177.07
2023,1,Houston,"Louisville, Kentucky",242.8,UA,266.76,WN,194.5
2023,1,Houston,"Midland/Odessa, TX",244.1,WN,202.65,WN,202.65
2023,1,Houston,"Sacramento, California",298.97,WN,294.8,NK,153.22
2023,1,Houston,"Tampa, Florida",204.47,UA,242.4,NK,113.83
2023,1,Houston,"Kansas City, Missouri",243.15,WN,218.29,WN,218.29
2023,1,Houston,San Antonio,207.49,UA,219.43,WN,195.19
2023,1,Houston,"Memphis, Tennessee",197.75,UA,206.68,WN,165.97
2023,1,Houston,"Omaha, Nebraska",227.91,UA,250.81,WN,195.93
2023,1,Houston,Milwaukee,248.3,UA,282,WN,197.33
2023,1,Houston,New Orleans,182.81,WN,168.56,WN,168.56
2023,1,Houston,San Diego,290.78,UA,322.3,WN,266.9
2023,1,Houston,"Norfolk, Virginia",248.28,UA,255.87,WN,191.36
2023,1,Houston,Oklahoma City,200.32,UA,220.18,WN,177.18
2023,1,Houston,"Portland, Oregon",288.17,UA,322.8,WN,215.1
2023,1,Houston,Philadelphia,254.36,UA,272.71,AA,256.16
2023,1,Houston,"Raleigh/Durham, NC",259.97,UA,269.77,WN,219.94
2023,1,Houston,"Richmond, Virginia",242.25,UA,256.23,WN,189.64
2023,1,Houston,"Reno, Nevada",294.89,UA,339.77,WN,245.69
2023,1,Houston,Salt Lake City,316.01,UA,343.62,WN,277.33
2023,1,Houston,"Tulsa, Oklahoma",204.24,UA,219.58,WN,180.16
2023,1,"Orlando, Florida",Pittsburgh,183.96,WN,218.37,NK,108.86
2023,1,"Orlando, Florida","Phoenix, Arizona",296.68,AA,375.04,F9,131.84
2023,1,"Orlando, Florida",Seattle,315.26,AS,314.19,AS,314.19
2023,1,"Orlando, Florida","Washington, DC (Metropolitan Area)",178.89,WN,199.54,B6,150.08
2023,1,"Orlando, Florida",St. Louis,213.28,WN,245.46,F9,95.6
2023,1,"Orlando, Florida",San Francisco,335.06,UA,395.03,WN,288.34
2023,1,"Orlando, Florida","Sacramento, California",356.2,WN,329.48,WN,329.48
2023,1,"Orlando, Florida",San Antonio,195.69,WN,202.54,F9,92.35
2023,1,"Orlando, Florida",San Diego,279.09,AS,312.39,F9,124.32
2023,1,"Orlando, Florida","Portland, Oregon",283.83,AS,278.88,AS,278.88
2023,1,"Orlando, Florida",Philadelphia,176.43,AA,268.13,F9,96.22
2023,1,"Orlando, Florida","Portland, Maine",201.89,F9,141.2,F9,141.2
2023,1,"Orlando, Florida","Raleigh/Durham, NC",166.4,DL,197.5,F9,85.63
2023,1,"Orlando, Florida","Richmond, Virginia",169.84,B6,173.12,NK,94.13
2023,1,"Orlando, Florida","Rochester, New York",180.34,WN,226.82,F9,101.87
2023,1,"Orlando, Florida",Salt Lake City,279.32,DL,320.33,NK,152.79
2023,1,"Orlando, Florida","Tulsa, Oklahoma",269.95,WN,251.12,WN,251.12
2023,1,"Orlando, Florida","Syracuse, New York",191.83,B6,221.62,F9,115.42
2023,1,"Orlando, Florida","Trenton, New Jersey",94.21,F9,94.2,F9,94.2
2023,1,"Eagle, Idaho",New York City,555.65,UA,549.92,UA,549.92
2023,1,"Eagle, Idaho",Miami,676.89,AA,679.12,DL,669.74
2023,1,"Valparaiso, Florida","Washington, DC (Metropolitan Area)",253.02,AA,247.66,WN,209.21
2023,1,"Eugene, Oregon","Phoenix, Arizona",195.18,G4,111.51,G4,111.51
2023,1,"Eugene, Oregon",Las Vegas,164.27,WN,168.05,G4,104.66
2023,1,"Eugene, Oregon",San Francisco,159.3,WN,138.28,WN,138.28
2023,1,"Eugene, Oregon",Los Angeles,161.92,WN,150.34,XP,104.18
2023,1,Key West,"Washington, DC (Metropolitan Area)",330.54,AA,337.9,UA,300.29
2023,1,Key West,New York City,344.5,UA,328.75,UA,328.75
2023,1,Key West,Philadelphia,382.7,AA,383.34,DL,374.81
2023,1,"Fargo, North Dakota","Phoenix, Arizona",213.16,G4,177.58,G4,177.58
2023,1,"Fargo, North Dakota",Las Vegas,213.08,G4,151.88,G4,151.88
2023,1,"Fresno, California","Phoenix, Arizona",279.91,AA,303.64,WN,202.18
2023,1,"Fresno, California",Seattle,217.76,AS,217.84,WN,168.98
2023,1,"Fresno, California",Las Vegas,115.9,WN,126.52,G4,92.49
2023,1,"Fresno, California",San Diego,177.9,AS,172.16,AS,172.16
2023,1,Minneapolis–Saint Paul,"Tucson, Arizona",262.36,SY,183.45,SY,183.45
2023,1,Minneapolis–Saint Paul,"Phoenix, Arizona",220.27,DL,294.74,SY,169.19
2023,1,Minneapolis–Saint Paul,Seattle,271.91,DL,297.41,AS,240.27
2023,1,Minneapolis–Saint Paul,"Nashville, Tennessee",221.5,DL,251.78,SY,112.22
2023,1,Minneapolis–Saint Paul,"Washington, DC (Metropolitan Area)",235.43,DL,247.49,WN,193.7
2023,1,Minneapolis–Saint Paul,St. Louis,195.34,DL,204.29,WN,169.02
2023,1,Minneapolis–Saint Paul,"Orlando, Florida",252.81,DL,300.45,SY,199.48
2023,1,Minneapolis–Saint Paul,"Valparaiso, Florida",207.53,G4,143.22,G4,143.22
2023,1,Minneapolis–Saint Paul,New York City,237.44,DL,261.94,UA,201.05
2023,1,Minneapolis–Saint Paul,San Francisco,311.39,DL,337.98,UA,275.89
2023,1,Minneapolis–Saint Paul,"Sacramento, California",306.63,DL,339.76,UA,267.4
2023,1,Minneapolis–Saint Paul,"Tampa, Florida",250.56,DL,304.64,SY,194.76
2023,1,Minneapolis–Saint Paul,San Antonio,297.23,DL,304.37,UA,273.7
2023,1,Minneapolis–Saint Paul,New Orleans,319.53,DL,351.08,WN,260.3
2023,1,Minneapolis–Saint Paul,San Diego,304.92,DL,358.16,SY,198.08
2023,1,Minneapolis–Saint Paul,"West Palm Beach, Florida",240.54,DL,357.43,G4,123.27
2023,1,Minneapolis–Saint Paul,"Portland, Oregon",311.4,DL,335.95,F9,106.45
2023,1,Minneapolis–Saint Paul,"Punta Gorda, Florida",137.41,G4,121.8,G4,121.8
2023,1,Minneapolis–Saint Paul,Philadelphia,305.38,DL,316.48,DL,316.48
2023,1,Minneapolis–Saint Paul,"Palm Springs, California",272.74,DL,362.1,SY,180.22
2023,1,Minneapolis–Saint Paul,"Raleigh/Durham, NC",307.14,DL,324.67,F9,112.89
2023,1,Minneapolis–Saint Paul,Salt Lake City,350.75,DL,377.29,F9,117.07
2023,1,Minneapolis–Saint Paul,"Sarasota/Bradenton, FL",227.03,SY,187.26,G4,107.59
2023,1,New York City,Pittsburgh,195.97,UA,196.15,UA,196.15
2023,1,New York City,"Tucson, Arizona",379.45,AA,367.66,AA,367.66
2023,1,New York City,"Phoenix, Arizona",331,AA,332.98,B6,270.05
2023,1,New York City,Seattle,248.8,AS,223.29,AS,223.29
2023,1,New York City,"Washington, DC (Metropolitan Area)",206.2,DL,203.8,AA,200.78
2023,1,New York City,St. Louis,211.61,WN,171.16,WN,171.16
2023,1,New York City,"Orlando, Florida",179.5,B6,184.66,NK,107.44
2023,1,New York City,"Wilmington, North Carolina",189.32,AA,193.81,DL,183.11
2023,1,New York City,San Francisco,361.56,UA,433.2,AS,220.13
2023,1,New York City,"Sacramento, California",275.43,UA,295.5,B6,229.37
2023,1,New York City,"Tampa, Florida",177.21,UA,183.06,B6,168.71
2023,1,New York City,San Antonio,248.74,UA,274.92,WN,189
2023,1,New York City,"Omaha, Nebraska",302.28,DL,328.02,WN,247.01
2023,1,New York City,San Diego,283.76,UA,313.82,AS,218.44
2023,1,New York City,"Norfolk, Virginia",185.77,UA,182.45,AA,171.57
2023,1,New York City,Oklahoma City,343.33,AA,341.3,AA,341.3
2023,1,New York City,"West Palm Beach, Florida",240.87,B6,225.29,B6,225.29
2023,1,New York City,"Portland, Oregon",280.44,AS,251.43,AS,251.43
